1.000000000000000000e+00,6.654536002079541879e-02,8.318170002599427782e-04,1.351702625422406987e-03,1.247725500389914276e-03,1.039771250324928419e-03,1.663634000519885556e-03,2.807382375877306904e-03,3.223290876007278184e-03,1.559656875487392845e-03,3.327268001039771113e-03,2.391473875747335623e-03,1.039771250324928473e-04,7.278398752274499580e-04,7.278398752274499580e-04,8.318170002599427782e-04,8.318170002599427782e-04,1.975565375617364342e-03,2.391473875747335623e-03,1.455679750454899916e-03,3.431245126072264041e-03,3.743176501169742827e-03,5.198856251624642093e-04,1.767611125552378485e-03,1.559656875487392845e-03,2.079542500649856946e-04,1.039771250324928473e-04,1.039771250324928473e-04,2.287496750714842694e-03,1.351702625422406987e-03,1.871588250584871414e-03,2.079542500649856837e-03,1.455679750454899916e-03,2.807382375877306904e-03
6.680530283337665631e-02,1.000000000000000000e+00,1.247725500389914276e-03,1.039771250324928419e-03,7.278398752274499580e-04,5.198856251624642093e-04,1.247725500389914276e-03,2.287496750714842694e-03,2.079542500649856837e-03,9.357941252924357068e-04,2.599428125812321480e-03,1.975565375617364342e-03,4.159085001299713891e-04,4.159085001299713891e-04,7.278398752274499580e-04,9.357941252924357068e-04,9.357941252924357068e-04,1.975565375617364342e-03,1.767611125552378485e-03,7.278398752274499580e-04,2.703405250844813975e-03,2.495451000779828551e-03,5.198856251624642093e-04,1.559656875487392845e-03,4.159085001299713891e-04,1.039771250324928473e-04,7.278398752274499580e-04,6.238627501949571379e-04,2.183519625682349766e-03,1.247725500389914276e-03,1.247725500389914276e-03,1.143748375357421347e-03,6.238627501949571379e-04,2.079542500649856837e-03
2.183519625682349766e-03,2.079542500649856837e-03,1.000000000000000000e+00,1.133350662854172020e-01,8.968027034052508673e-02,1.793605406810501804e-02,1.091759812841174883e-02,3.379256563556017577e-03,3.639199376137249899e-03,1.091759812841174883e-02,7.278398752274499797e-03,6.758513127112035154e-03,0.000000000000000000e+00,4.159085001299713674e-03,4.678970626462178317e-03,8.838055627761891991e-03,7.798284377436963573e-03,1.559656875487392715e-02,6.758513127112035154e-03,6.498570314530802833e-03,8.578112815180659670e-03,1.065765531583051651e-02,8.318170002599427348e-03,8.318170002599427348e-03,3.119313750974785689e-03,4.159085001299713891e-04,5.198856251624642093e-04,4.159085001299713891e-04,1.663634000519885556e-03,1.039771250324928473e-04,0.000000000000000000e+00,1.975565375617364342e-03,3.119313750974785689e-04,2.287496750714842694e-03
1.559656875487392845e-03,1.039771250324928419e-03,1.050168962828177815e-01,1.000000000000000000e+00,1.528463737977645009e-01,2.287496750714842694e-02,1.091759812841174883e-02,9.617884065505588956e-03,6.498570314530802833e-03,2.651416688328567597e-02,1.221731219131791044e-02,1.455679750454899959e-02,1.819599688068624949e-03,4.419027813880945996e-03,5.458799064205874414e-03,1.091759812841174883e-02,8.058227190018196762e-03,1.221731219131791044e-02,1.273719781648037508e-02,1.715622563036131934e-02,1.377696906680530263e-02,1.663634000519885470e-02,1.221731219131791044e-02,3.899142188718481786e-03,3.899142188718481786e-03,1.143748375357421347e-03,2.183519625682349766e-03,2.183519625682349766e-03,2.079542500649856837e-03,9.357941252924357068e-04,1.871588250584871414e-03,1.767611125552378485e-03,1.767611125552378485e-03,1.351702625422406987e-03
3.743176501169742827e-03,1.767611125552378485e-03,9.903821159344944336e-02,1.648037431765011773e-01,1.000000000000000000e+00,1.767611125552378398e-02,1.377696906680530263e-02,1.065765531583051651e-02,1.221731219131791044e-02,2.651416688328567597e-02,2.391473875747335623e-02,2.417468157005458682e-02,2.339485313231089159e-03,2.599428125812321480e-03,3.509227969846633738e-02,1.481674031713023192e-02,5.978684689368339057e-03,5.718741876787106736e-03,9.617884065505588956e-03,1.663634000519885470e-02,2.495451000779828551e-02,2.625422407070444539e-02,1.429685469196776727e-02,6.498570314530802833e-03,5.718741876787106736e-03,1.663634000519885556e-03,1.143748375357421347e-03,1.143748375357421347e-03,2.703405250844813975e-03,6.238627501949571379e-04,1.247725500389914276e-03,4.263062126332206603e-03,1.559656875487392845e-03,2.287496750714842694e-03
1.039771250324928419e-03,7.278398752274499580e-04,1.689628281778008875e-02,2.547439563296075016e-02,1.689628281778008875e-02,1.000000000000000000e+00,1.117754094099298115e-02,7.278398752274499797e-03,4.938913439043410639e-03,1.039771250324928592e-02,5.458799064205874414e-03,5.978684689368339057e-03,4.938913439043410639e-03,3.639199376137249899e-03,4.678970626462178317e-03,2.859370938393553368e-03,1.169742656615544579e-02,1.377696906680530263e-02,6.238627501949571379e-03,5.458799064205874414e-03,4.159085001299713674e-03,4.678970626462178317e-03,4.159085001299713674e-03,1.299714062906160740e-03,5.718741876787106736e-03,4.886924876527164174e-03,2.079542500649856837e-03,2.079542500649856837e-03,2.287496750714842694e-03,1.663634000519885556e-03,2.599428125812321480e-03,6.238627501949571379e-04,1.039771250324928419e-03,5.198856251624642093e-04
1.559656875487392845e-03,1.143748375357421347e-03,8.838055627761891991e-03,9.877826878086821277e-03,8.318170002599427348e-03,7.278398752274499797e-03,1.000000000000000000e+00,7.018455939693267476e-02,3.717182219911619595e-02,2.807382375877306990e-02,4.678970626462178317e-03,4.678970626462178317e-03,1.065765531583051651e-02,1.143748375357421347e-02,1.325708344164283799e-02,1.091759812841174883e-02,2.183519625682349766e-02,2.079542500649857184e-02,1.715622563036131934e-02,1.767611125552378398e-02,4.938913439043410639e-03,1.767611125552378398e-02,1.819599688068624863e-02,1.299714062906160567e-02,8.318170002599427348e-03,1.767611125552378485e-03,1.871588250584871414e-03,1.767611125552378485e-03,2.183519625682349766e-03,1.559656875487392845e-03,9.357941252924357068e-04,1.975565375617364342e-03,1.039771250324928473e-04,1.559656875487392845e-03
2.079542500649856837e-03,1.455679750454899916e-03,3.379256563556017577e-03,1.065765531583051651e-02,1.481674031713023192e-02,6.238627501949571379e-03,7.980244346243826892e-02,1.000000000000000000e+00,8.474135690148167088e-02,3.769170782427865712e-02,1.533662594229269482e-02,1.793605406810501804e-02,1.273719781648037508e-02,1.195736937873667811e-02,1.351702625422407031e-02,7.538341564855732119e-03,1.923576813101117791e-02,2.079542500649857184e-02,2.807382375877306990e-02,2.911359500909799919e-02,1.273719781648037508e-02,2.391473875747335623e-02,1.793605406810501804e-02,1.091759812841174883e-02,1.273719781648037508e-02,1.933974525604367084e-02,8.318170002599427782e-04,8.318170002599427782e-04,3.119313750974785689e-04,1.559656875487392845e-03,2.599428125812321480e-03,4.055107876267221613e-03,2.391473875747335623e-03,9.357941252924357068e-04
3.431245126072264041e-03,2.183519625682349766e-03,4.419027813880945996e-03,9.097998440343124313e-03,1.247725500389914276e-02,5.198856251624642960e-03,4.159085001299714368e-02,7.850272939953210904e-02,1.000000000000000000e+00,1.455679750454899959e-02,9.617884065505588956e-03,1.351702625422407031e-02,4.159085001299713674e-03,8.578112815180659670e-03,1.039771250324928592e-02,2.599428125812321480e-03,6.758513127112035154e-03,1.377696906680530263e-02,1.195736937873667811e-02,9.877826878086821277e-03,7.798284377436963573e-03,1.169742656615544579e-02,1.143748375357421347e-02,5.458799064205874414e-03,7.798284377436963573e-03,2.599428125812321480e-03,1.351702625422406987e-03,1.351702625422406987e-03,1.039771250324928419e-03,1.351702625422406987e-03,1.767611125552378485e-03,2.495451000779828551e-03,8.318170002599427782e-04,1.767611125552378485e-03
1.351702625422406987e-03,9.357941252924357068e-04,6.758513127112035154e-03,2.573433844554198074e-02,2.027553938133610720e-02,9.617884065505588956e-03,2.729399532102937467e-02,3.327268001039770939e-02,1.351702625422407031e-02,1.000000000000000000e+00,5.640759033012737039e-02,5.510787626722121052e-02,1.897582531842994386e-02,2.157525344424226707e-02,2.157525344424226707e-02,2.105536781907980243e-02,2.937353782167922978e-02,2.911359500909799919e-02,2.755393813361060526e-02,2.573433844554198074e-02,4.626982063945932200e-02,7.720301533662594917e-02,3.535222251104756797e-02,2.391473875747335623e-02,1.611645438003639352e-02,1.018975825318430006e-02,1.767611125552378485e-03,1.663634000519885556e-03,2.079542500649856837e-03,1.039771250324928419e-03,9.357941252924357068e-04,1.039771250324928419e-03,1.039771250324928473e-04,1.559656875487392845e-03
2.599428125812321480e-03,1.871588250584871414e-03,6.758513127112035154e-03,1.325708344164283799e-02,1.897582531842994386e-02,4.678970626462178317e-03,2.859370938393553368e-03,1.065765531583051651e-02,8.058227190018196762e-03,5.224850532882766019e-02,1.000000000000000000e+00,1.375097478554717922e-01,1.169742656615544579e-02,1.533662594229269482e-02,1.559656875487392715e-02,1.481674031713023192e-02,1.221731219131791044e-02,2.183519625682349766e-02,2.677410969586691003e-02,2.261502469456719636e-02,8.344164283857551101e-02,1.070964387834676401e-01,3.691187938653496536e-02,1.611645438003639352e-02,1.767611125552378398e-02,3.119313750974785689e-03,1.039771250324928473e-04,1.039771250324928473e-04,3.119313750974785689e-04,6.238627501949571379e-04,1.143748375357421347e-03,1.039771250324928419e-03,1.247725500389914276e-03,1.351702625422406987e-03
2.599428125812321480e-03,1.663634000519885556e-03,5.718741876787106736e-03,1.403691187938653495e-02,2.183519625682349766e-02,5.198856251624642960e-03,2.859370938393553368e-03,1.429685469196776727e-02,1.221731219131791044e-02,5.172861970366519208e-02,1.398492331687028745e-01,1.000000000000000000e+00,5.718741876787106736e-03,7.798284377436963573e-03,8.058227190018196762e-03,1.013776969066805360e-02,1.013776969066805360e-02,1.845593969326748268e-02,2.495451000779828551e-02,2.105536781907980243e-02,8.968027034052508673e-02,1.031972965947491605e-01,2.417468157005458682e-02,7.018455939693267476e-03,1.299714062906160567e-02,3.743176501169742827e-03,4.159085001299713891e-04,4.159085001299713891e-04,5.198856251624642093e-04,4.159085001299713891e-04,2.495451000779828551e-03,2.495451000779828551e-03,1.767611125552378485e-03,9.357941252924357068e-04
1.455679750454899916e-03,8.318170002599427782e-04,5.718741876787106736e-03,1.039771250324928592e-02,8.318170002599427348e-03,5.198856251624642960e-03,1.975565375617364255e-02,2.105536781907980243e-02,1.065765531583051651e-02,2.287496750714842694e-02,1.637639719261762411e-02,1.143748375357421347e-02,1.000000000000000000e+00,9.201975565375616894e-02,8.812061346503768933e-02,7.018455939693267476e-02,9.773849753054328349e-02,8.032232908760073009e-02,7.850272939953210904e-02,8.266181440083181231e-02,1.117754094099298115e-02,6.186638939433324741e-02,6.992461658435143723e-02,9.331946971666232882e-02,1.068364959708864026e-01,3.296074863530023408e-02,1.455679750454899916e-03,1.559656875487392845e-03,0.000000000000000000e+00,2.391473875747335623e-03,1.039771250324928473e-04,0.000000000000000000e+00,2.079542500649856946e-04,1.559656875487392845e-03
5.198856251624642093e-04,5.198856251624642093e-04,4.419027813880945996e-03,5.198856251624642960e-03,2.859370938393553368e-03,3.119313750974785689e-03,1.221731219131791044e-02,1.221731219131791044e-02,6.238627501949571379e-03,2.131531063166103301e-02,1.611645438003639352e-02,1.039771250324928592e-02,8.760072783987522815e-02,1.000000000000000000e+00,3.280478294775149295e-01,1.879386534962308175e-01,1.606446581752014602e-01,7.798284377436963399e-02,7.382375877306993073e-02,7.694307252404471165e-02,5.718741876787106736e-03,5.458799064205874935e-02,6.680530283337665631e-02,1.180140369118793803e-01,8.500129971406290841e-02,1.850792825578372741e-02,6.238627501949571379e-04,6.238627501949571379e-04,0.000000000000000000e+00,4.159085001299713891e-04,1.039771250324928473e-04,0.000000000000000000e+00,1.039771250324928473e-04,6.238627501949571379e-04
1.039771250324928419e-03,9.357941252924357068e-04,6.238627501949571379e-03,7.278398752274499797e-03,2.807382375877306990e-02,2.859370938393553368e-03,1.351702625422407031e-02,1.247725500389914276e-02,7.018455939693267476e-03,2.235508188198596230e-02,1.793605406810501804e-02,1.039771250324928592e-02,8.318170002599428736e-02,3.285677151026774045e-01,1.000000000000000000e+00,1.933974525604366945e-01,1.559656875487392680e-01,7.174421627242007216e-02,6.732518845853911749e-02,7.018455939693267476e-02,6.758513127112035154e-03,5.042890564075903220e-02,6.758513127112035501e-02,1.141148947231609007e-01,8.500129971406290841e-02,1.913179100597868498e-02,1.351702625422406987e-03,1.143748375357421347e-03,2.079542500649856946e-04,4.159085001299713891e-04,2.079542500649856946e-04,4.159085001299713891e-04,1.039771250324928473e-04,8.318170002599427782e-04
7.278398752274499580e-04,1.455679750454899916e-03,5.198856251624642960e-03,1.221731219131791044e-02,1.117754094099298115e-02,2.339485313231089159e-03,1.169742656615544579e-02,8.838055627761891991e-03,3.639199376137249899e-03,2.209513906940473171e-02,1.585651156745515947e-02,1.169742656615544579e-02,7.330387314790745568e-02,1.887184819339745301e-01,1.931375097478554848e-01,1.000000000000000000e+00,1.364699766051468699e-01,6.732518845853911749e-02,6.706524564595789384e-02,8.786067065245646568e-02,8.578112815180659670e-03,4.730959188978424435e-02,8.214192877566935114e-02,9.825838315570574466e-02,6.706524564595789384e-02,1.590850012997140767e-02,7.278398752274499580e-04,7.278398752274499580e-04,8.318170002599427782e-04,2.079542500649856946e-04,0.000000000000000000e+00,1.039771250324928419e-03,2.079542500649856946e-04,8.318170002599427782e-04
8.318170002599427782e-04,1.143748375357421347e-03,4.419027813880945996e-03,8.578112815180659670e-03,2.339485313231089159e-03,9.617884065505588956e-03,2.313491031972966100e-02,1.637639719261762411e-02,3.899142188718481786e-03,3.197296594749154952e-02,1.611645438003639352e-02,9.617884065505588956e-03,9.747855471796204596e-02,1.593449441122953003e-01,1.538861450480894233e-01,1.341304912919157877e-01,1.000000000000000000e+00,1.401091759812841120e-01,1.307512347283597554e-01,1.229529503509227961e-01,7.538341564855732119e-03,5.978684689368338884e-02,7.018455939693267476e-02,1.289316350402911482e-01,8.760072783987522815e-02,5.115674551598648617e-02,1.559656875487392845e-03,1.663634000519885556e-03,2.183519625682349766e-03,7.278398752274499580e-04,8.318170002599427782e-04,9.357941252924357068e-04,3.119313750974785689e-04,1.039771250324928419e-03
1.663634000519885556e-03,1.559656875487392845e-03,1.585651156745515947e-02,1.221731219131791044e-02,3.899142188718481786e-03,1.117754094099298115e-02,2.001559656875487314e-02,1.949571094359240850e-02,1.169742656615544579e-02,2.963348063426046383e-02,2.391473875747335623e-02,1.975565375617364255e-02,7.928255783727579387e-02,7.798284377436963399e-02,7.018455939693267476e-02,6.446581752014557409e-02,1.367299194177281074e-01,1.000000000000000000e+00,2.303093319469716738e-01,2.019755653756173663e-01,1.377696906680530263e-02,7.408370158565115438e-02,8.110215752534442879e-02,8.864049909020015050e-02,5.432804782947751182e-02,1.372498050428905617e-02,1.455679750454899916e-03,1.247725500389914276e-03,2.287496750714842694e-03,1.559656875487392845e-03,1.559656875487392845e-03,3.119313750974785689e-04,7.278398752274499580e-04,9.357941252924357068e-04
1.871588250584871414e-03,1.559656875487392845e-03,8.318170002599427348e-03,1.195736937873667811e-02,8.578112815180659670e-03,6.758513127112035154e-03,1.741616844294255340e-02,2.131531063166103301e-02,1.091759812841174883e-02,2.937353782167922978e-02,3.067325188458538965e-02,2.781388094619183932e-02,7.850272939953210904e-02,7.486353002339485307e-02,6.888484533402651488e-02,6.420587470756433657e-02,1.294515206654535955e-01,2.305692747595529113e-01,1.000000000000000000e+00,3.405250844814141087e-01,2.339485313231089159e-02,8.500129971406290841e-02,8.448141408890044723e-02,8.656095658955030581e-02,5.822719001819599838e-02,1.362100337925656324e-02,4.159085001299713891e-04,5.198856251624642093e-04,3.119313750974785689e-04,6.238627501949571379e-04,8.318170002599427782e-04,1.663634000519885556e-03,1.455679750454899916e-03,3.119313750974785689e-04
1.559656875487392845e-03,1.247725500389914276e-03,7.538341564855732119e-03,1.663634000519885470e-02,1.429685469196776727e-02,5.978684689368339057e-03,1.741616844294255340e-02,2.131531063166103301e-02,8.058227190018196762e-03,2.807382375877306990e-02,2.599428125812321133e-02,2.287496750714842694e-02,8.344164283857551101e-02,7.746295814920717282e-02,7.096438783467637346e-02,8.526124252664413206e-02,1.219131791005978738e-01,2.043150506888484486e-01,3.410449701065765282e-01,1.000000000000000000e+00,1.897582531842994386e-02,1.081362100337925625e-01,1.148947231609045994e-01,8.500129971406290841e-02,6.004678970626461942e-02,1.414088900441902788e-02,5.198856251624642093e-04,6.238627501949571379e-04,4.159085001299713891e-04,8.318170002599427782e-04,1.143748375357421347e-03,1.767611125552378485e-03,1.871588250584871414e-03,2.079542500649856946e-04
3.535222251104756970e-03,2.391473875747335623e-03,9.097998440343124313e-03,1.741616844294255340e-02,2.261502469456719636e-02,3.639199376137249899e-03,1.117754094099298115e-02,1.663634000519885470e-02,1.195736937873667811e-02,4.756953470236548187e-02,8.656095658955030581e-02,9.123992721601248412e-02,9.877826878086821277e-03,1.013776969066805360e-02,1.117754094099298115e-02,8.318170002599427348e-03,9.357941252924356634e-03,1.377696906680530263e-02,2.079542500649857184e-02,1.767611125552378398e-02,1.000000000000000000e+00,1.629841434884325424e-01,1.871588250584871327e-02,9.617884065505588956e-03,1.039771250324928592e-02,1.247725500389914276e-03,1.247725500389914276e-03,1.143748375357421347e-03,1.247725500389914276e-03,2.287496750714842694e-03,9.357941252924357068e-04,2.079542500649856837e-03,1.143748375357421347e-03,2.599428125812321480e-03
2.599428125812321480e-03,2.079542500649856837e-03,6.758513127112035154e-03,1.455679750454899959e-02,1.871588250584871327e-02,5.198856251624642960e-03,1.715622563036131934e-02,2.287496750714842694e-02,1.013776969066805360e-02,8.058227190018195374e-02,1.081362100337925625e-01,1.050168962828177815e-01,5.276839095399012136e-02,5.302833376657135195e-02,4.886924876527164174e-02,4.834936314010917363e-02,5.900701845593969014e-02,7.434364439823239190e-02,7.980244346243826892e-02,1.039771250324928453e-01,1.590850012997140628e-01,1.000000000000000000e+00,9.565895502989342492e-02,5.796724720561476779e-02,4.315050688848453414e-02,5.510787626722120879e-03,2.079542500649856946e-04,2.079542500649856946e-04,1.143748375357421347e-03,7.278398752274499580e-04,9.357941252924357068e-04,1.975565375617364342e-03,1.143748375357421347e-03,1.559656875487392845e-03
8.318170002599427782e-04,3.119313750974785689e-04,5.978684689368339057e-03,1.273719781648037508e-02,1.221731219131791044e-02,4.159085001299713674e-03,1.715622563036131934e-02,1.611645438003639352e-02,8.578112815180659670e-03,3.665193657395372784e-02,3.587210813621003608e-02,2.573433844554198074e-02,6.186638939433324741e-02,6.888484533402651488e-02,6.940473095918897606e-02,8.110215752534442879e-02,6.966467377177021358e-02,8.084221471276319126e-02,8.370158565115674854e-02,1.133350662854172020e-01,1.273719781648037508e-02,9.331946971666232882e-02,1.000000000000000000e+00,7.980244346243826892e-02,5.042890564075903220e-02,9.149987002859370777e-03,7.278398752274499580e-04,7.278398752274499580e-04,0.000000000000000000e+00,2.079542500649856946e-04,1.039771250324928473e-04,6.238627501949571379e-04,0.000000000000000000e+00,4.159085001299713891e-04
1.663634000519885556e-03,1.663634000519885556e-03,5.458799064205874414e-03,4.419027813880945996e-03,2.599428125812321480e-03,1.819599688068624949e-03,1.351702625422407031e-02,1.013776969066805360e-02,5.198856251624642960e-03,2.443462438263582087e-02,1.637639719261762411e-02,8.838055627761891991e-03,9.123992721601248412e-02,1.172342084741356955e-01,1.130751234728359783e-01,9.955809721861190453e-02,1.286716922277099107e-01,8.734078502729399063e-02,8.422147127631920971e-02,8.214192877566935114e-02,8.058227190018196762e-03,5.718741876787106909e-02,8.110215752534442879e-02,1.000000000000000000e+00,1.091759812841174987e-01,1.632440863010137938e-02,1.039771250324928473e-04,1.039771250324928473e-04,1.455679750454899916e-03,1.143748375357421347e-03,1.143748375357421347e-03,9.357941252924357068e-04,2.079542500649856946e-04,1.871588250584871414e-03
9.357941252924357068e-04,6.238627501949571379e-04,2.079542500649856837e-03,2.599428125812321480e-03,3.379256563556017577e-03,5.458799064205874414e-03,8.578112815180659670e-03,9.357941252924356634e-03,6.498570314530802833e-03,1.533662594229269482e-02,1.793605406810501804e-02,1.403691187938653495e-02,1.044970106576553204e-01,8.682089940213152945e-02,8.708084221471276698e-02,6.888484533402651488e-02,8.838055627761892685e-02,5.276839095399012136e-02,5.770730439303353027e-02,5.952690408110215825e-02,8.318170002599427348e-03,4.133090720041590616e-02,5.016896282817780162e-02,1.076163244086301013e-01,1.000000000000000000e+00,2.422667013257083501e-02,2.079542500649856946e-04,3.119313750974785689e-04,5.198856251624642093e-04,5.198856251624642093e-04,8.318170002599427782e-04,1.247725500389914276e-03,1.455679750454899916e-03,7.278398752274499580e-04
1.767611125552378485e-03,7.278398752274499580e-04,1.039771250324928419e-03,3.951130751234728684e-03,3.223290876007278184e-03,5.510787626722120879e-03,2.495451000779828551e-03,2.173121913179100473e-02,4.990902001559657103e-03,1.226930075383415690e-02,5.094879126592150032e-03,6.654536002079542226e-03,3.504029113595009265e-02,1.965167663114114963e-02,2.110735638159604716e-02,1.726020275539381227e-02,5.250844814140889077e-02,1.518066025474395717e-02,1.528463737977644836e-02,1.601247725500390059e-02,3.535222251104756970e-03,7.486353002339485654e-03,9.149987002859370777e-03,1.674031713023134763e-02,2.589030413309071840e-02,1.000000000000000000e+00,5.198856251624642093e-04,5.198856251624642093e-04,5.198856251624642093e-04,1.039771250324928419e-03,6.238627501949571379e-03,5.458799064205874414e-03,8.318170002599427348e-03,3.119313750974785689e-04
8.318170002599427782e-04,7.278398752274499580e-04,9.357941252924357068e-04,4.159085001299713674e-03,8.318170002599427782e-04,3.847153626202235322e-03,3.639199376137249899e-03,1.247725500389914276e-03,8.318170002599427782e-04,3.535222251104756970e-03,4.159085001299713891e-04,7.278398752274499580e-04,3.119313750974785689e-04,6.238627501949571379e-04,8.318170002599427782e-04,2.079542500649856946e-04,3.223290876007278184e-03,3.535222251104756970e-03,8.318170002599427782e-04,8.318170002599427782e-04,2.079542500649856946e-04,4.159085001299713891e-04,1.559656875487392845e-03,8.318170002599427782e-04,1.039771250324928419e-03,7.798284377436964223e-04,1.000000000000000000e+00,1.000000000000000000e+00,1.967767091239927268e-01,1.390694047309591896e-01,1.133350662854172020e-01,1.200935794125292388e-01,1.039771250324928419e-03,7.278398752274499580e-04
8.318170002599427782e-04,7.278398752274499580e-04,1.039771250324928419e-03,4.159085001299713674e-03,1.039771250324928419e-03,3.847153626202235322e-03,3.535222251104756970e-03,1.351702625422406987e-03,9.357941252924357068e-04,3.639199376137249899e-03,4.159085001299713891e-04,9.357941252924357068e-04,3.119313750974785689e-04,6.238627501949571379e-04,8.318170002599427782e-04,3.119313750974785689e-04,3.327268001039771113e-03,3.535222251104756970e-03,8.318170002599427782e-04,8.318170002599427782e-04,3.119313750974785689e-04,5.198856251624642093e-04,1.351702625422406987e-03,8.318170002599427782e-04,1.143748375357421347e-03,7.798284377436964223e-04,1.000000000000000000e+00,1.000000000000000000e+00,2.318689888224590712e-01,1.432284897322589068e-01,1.195736937873667777e-01,1.180140369118793803e-01,1.299714062906160740e-03,7.278398752274499580e-04
2.911359500909799832e-03,2.391473875747335623e-03,9.357941252924357068e-04,2.495451000779828551e-03,5.198856251624642093e-04,2.079542500649856837e-03,2.703405250844813975e-03,6.238627501949571379e-04,8.318170002599427782e-04,2.599428125812321480e-03,1.143748375357421347e-03,8.318170002599427782e-04,3.119313750974785689e-04,1.039771250324928473e-04,1.039771250324928473e-04,1.455679750454899916e-03,2.183519625682349766e-03,2.599428125812321480e-03,7.278398752274499580e-04,6.238627501949571379e-04,2.287496750714842694e-03,1.455679750454899916e-03,4.159085001299713891e-04,1.767611125552378485e-03,3.119313750974785689e-04,5.198856251624642093e-04,1.926176241226930097e-01,2.256303613205094816e-01,1.000000000000000000e+00,4.247465557577332906e-01,2.565635560176761087e-01,2.108136210033792479e-01,1.559656875487392845e-03,2.183519625682349766e-03
2.391473875747335623e-03,2.079542500649856837e-03,2.599428125812321480e-03,4.471016376397192460e-03,2.807382375877306904e-03,1.455679750454899916e-03,4.263062126332206603e-03,4.471016376397192460e-03,3.535222251104756970e-03,2.079542500649856837e-03,1.975565375617364342e-03,1.975565375617364342e-03,3.535222251104756970e-03,2.495451000779828551e-03,2.911359500909799832e-03,4.159085001299713891e-04,1.455679750454899916e-03,2.599428125812321480e-03,1.559656875487392845e-03,1.663634000519885556e-03,2.911359500909799832e-03,2.287496750714842694e-03,2.911359500909799832e-03,1.871588250584871414e-03,1.039771250324928419e-03,2.079542500649856837e-03,1.427086041070964317e-01,1.447881466077463042e-01,4.276059266961268479e-01,1.000000000000000000e+00,2.641018975825318305e-01,2.219911619443722395e-01,2.859370938393553368e-03,2.287496750714842694e-03
2.391473875747335623e-03,2.183519625682349766e-03,5.198856251624642093e-04,2.495451000779828551e-03,1.143748375357421347e-03,2.495451000779828551e-03,1.559656875487392845e-03,2.183519625682349766e-03,2.599428125812321480e-03,1.663634000519885556e-03,1.663634000519885556e-03,1.975565375617364342e-03,4.159085001299713891e-04,2.079542500649856946e-04,6.238627501949571379e-04,2.079542500649856946e-04,1.143748375357421347e-03,2.703405250844813975e-03,1.975565375617364342e-03,2.183519625682349766e-03,1.559656875487392845e-03,1.871588250584871414e-03,5.198856251624642093e-04,1.039771250324928419e-03,1.143748375357421347e-03,2.079542500649856837e-03,1.094359240966987223e-01,1.151546659734858369e-01,2.617624122693007482e-01,2.664413828957629127e-01,1.000000000000000000e+00,2.586430985183259534e-01,3.119313750974785689e-03,1.455679750454899916e-03
2.287496750714842694e-03,1.975565375617364342e-03,1.143748375357421347e-03,2.079542500649856837e-03,2.391473875747335623e-03,8.318170002599427782e-04,2.079542500649856837e-03,2.287496750714842694e-03,2.599428125812321480e-03,1.247725500389914276e-03,1.767611125552378485e-03,1.871588250584871414e-03,7.278398752274499580e-04,3.119313750974785689e-04,7.278398752274499580e-04,1.663634000519885556e-03,1.351702625422406987e-03,4.159085001299713891e-04,1.871588250584871414e-03,2.079542500649856837e-03,2.807382375877306904e-03,2.495451000779828551e-03,1.247725500389914276e-03,1.247725500389914276e-03,1.663634000519885556e-03,2.339485313231089159e-03,1.190538081622043165e-01,1.159344944112295356e-01,2.097738497530543256e-01,2.235508188198596369e-01,2.599428125812321411e-01,1.000000000000000000e+00,2.599428125812321480e-03,1.455679750454899916e-03
1.871588250584871414e-03,1.143748375357421347e-03,1.143748375357421347e-03,2.287496750714842694e-03,2.183519625682349766e-03,1.039771250324928419e-03,4.159085001299713891e-04,3.119313750974785689e-03,2.079542500649856837e-03,9.357941252924357068e-04,1.871588250584871414e-03,2.391473875747335623e-03,3.119313750974785689e-04,3.119313750974785689e-04,5.198856251624642093e-04,5.198856251624642093e-04,3.119313750974785689e-04,8.318170002599427782e-04,1.975565375617364342e-03,2.807382375877306904e-03,2.183519625682349766e-03,1.871588250584871414e-03,8.318170002599427782e-04,5.198856251624642093e-04,1.975565375617364342e-03,5.198856251624642960e-03,1.039771250324928419e-03,1.299714062906160740e-03,1.559656875487392845e-03,2.339485313231089159e-03,5.718741876787106736e-03,5.198856251624642960e-03,1.000000000000000000e+00,3.119313750974785689e-04
2.599428125812321480e-03,1.871588250584871414e-03,1.143748375357421347e-03,1.039771250324928419e-03,1.039771250324928419e-03,1.039771250324928419e-03,1.559656875487392845e-03,1.143748375357421347e-03,1.663634000519885556e-03,1.351702625422406987e-03,7.278398752274499580e-04,9.357941252924357068e-04,0.000000000000000000e+00,6.238627501949571379e-04,6.238627501949571379e-04,1.039771250324928419e-03,9.357941252924357068e-04,9.357941252924357068e-04,4.159085001299713891e-04,2.079542500649856946e-04,8.318170002599427782e-04,1.039771250324928419e-03,3.119313750974785689e-04,1.871588250584871414e-03,8.318170002599427782e-04,0.000000000000000000e+00,1.039771250324928473e-04,1.039771250324928473e-04,1.871588250584871414e-03,8.318170002599427782e-04,9.357941252924357068e-04,1.039771250324928419e-03,2.079542500649856946e-04,1.000000000000000000e+00
